,,,,,,,,,,,,,,,,,,,,,0.031708583,,
,,,,,,,,,,,,,,,,,,,,,0.051019857,,
Week,die: (New York NY),police: (New York NY),gunshot: (New York NY),murder: (New York NY),negligence: (New York NY),power: (New York NY),school: (New York NY),setback: (New York NY),law: (New York NY),crime: (New York NY),business: (New York NY),economy: (New York NY),ethics: (New York NY),innovation: (New York NY),politician: (New York NY),progress: (New York NY),employment: (New York NY),success: (New York NY),trustworthy: (New York NY),work: (New York NY),,,
9/15/2013,20,37,0,8,0,14,76,0,13,2,62,6,3,3,0,2,9,7,0,66,0.036585366,0.095585973,0.981705024
9/22/2013,22,37,0,9,0,14,74,0,14,2,62,7,3,2,0,3,10,7,0,62,0.048780488,0.334612945,0.72269383
9/29/2013,21,40,0,8,0,13,72,0,13,2,61,7,3,3,1,3,10,6,0,67,0.024242424,-0.146338296,0.297032666
10/6/2013,24,36,0,8,1,13,70,0,13,2,61,7,3,2,0,2,9,7,0,62,0.04375,0.236014319,0.129968735
10/13/2013,22,36,0,8,1,13,69,0,13,2,61,6,3,3,1,2,9,7,0,62,0.031446541,-0.005136085,0.104788221
10/20/2013,22,36,0,10,1,14,72,0,13,2,64,7,3,3,0,3,9,9,0,61,0.03343465,0.033831284,0.029592806
10/27/2013,22,38,0,9,0,14,68,0,13,2,60,6,3,3,0,3,9,7,0,60,0.047318612,0.30595987,0.142667347
11/3/2013,22,37,0,8,0,14,68,0,13,2,62,6,3,3,1,3,8,6,0,61,0.034700315,0.058638586,0.098323414
11/10/2013,22,35,0,8,0,14,68,0,13,2,62,6,3,3,0,3,9,7,0,62,0.022082019,-0.188682698,0.052436761
11/17/2013,24,37,0,10,0,14,66,0,13,2,59,6,3,3,0,3,8,7,0,62,0.047318612,0.30595987,0.120468907
11/24/2013,25,31,0,8,0,13,48,0,9,2,51,4,2,2,0,2,6,5,0,55,0.034220532,0.049234735,0.056287623
12/1/2013,32,35,0,7,0,13,58,0,12,2,54,5,3,2,0,2,8,7,0,58,0.067114094,0.693955508,0.215116854
12/8/2013,22,34,0,8,1,13,75,0,12,3,53,7,3,2,0,2,7,7,0,58,0.094462541,1.229990855,0.569785242
12/15/2013,23,33,0,8,0,13,66,0,11,2,52,6,3,2,1,2,7,6,0,56,0.072164948,0.792953325,0.691533606
12/22/2013,24,32,0,8,0,13,32,0,8,2,38,3,1,1,0,2,6,4,0,52,0.053097345,0.419224263,0.784030988
12/29/2013,25,33,0,8,0,12,65,0,10,2,43,4,1,2,0,2,7,5,0,55,0.131386861,1.953715356,1.09897095
1/5/2014,24,35,0,9,0,13,78,0,13,2,58,5,2,2,0,2,10,6,0,62,0.08411215,1.027120996,1.048253485
1/12/2014,23,36,0,9,0,12,67,0,13,2,60,6,3,2,0,3,9,6,0,63,0.031847134,0.002715621,0.850694059
1/19/2014,22,34,0,9,0,12,91,0,12,2,56,6,2,2,0,2,9,6,0,60,0.12,1.730530463,1.178520609
1/26/2014,24,38,0,8,0,12,71,0,13,2,63,5,3,2,0,3,10,6,0,61,0.046728972,0.2944028,0.76369247
2/2/2014,25,35,0,9,0,13,100,0,13,2,59,5,3,2,0,2,9,6,0,59,0.152046784,2.358654208,1.096575773
2/9/2014,25,34,0,9,0,13,91,0,12,2,58,6,3,3,0,2,9,6,0,59,0.120481928,1.739976349,1.530890955
2/16/2014,23,34,0,10,0,13,56,0,12,2,59,5,3,2,0,2,8,6,0,57,0.02739726,-0.084502842,1.077132629
2/23/2014,24,37,0,8,0,13,66,0,13,2,64,7,3,3,0,3,9,7,0,62,0.015576324,-0.316195696,0.924483005
3/2/2014,24,34,0,7,0,13,70,0,13,2,60,7,3,2,0,3,9,8,0,59,0.038216561,0.127557734,0.366708886
3/9/2014,29,35,0,9,0,13,66,0,13,2,60,7,3,2,1,2,9,8,0,61,0.04375,0.236014319,-0.009281621
3/16/2014,24,35,0,8,0,13,63,0,12,2,61,6,3,2,0,3,9,7,0,60,0.019480519,-0.239672638,-0.04807407
3/23/2014,24,37,0,8,0,13,66,0,13,2,66,6,3,3,1,2,10,7,0,63,0.00617284,-0.500505983,-0.094151642
3/30/2014,24,36,0,8,0,13,66,0,13,2,63,7,3,3,0,3,9,7,0,62,0.015673981,-0.314281594,-0.204611474
4/6/2014,25,36,0,8,0,13,66,0,13,2,62,6,3,3,0,3,10,6,0,61,0.028391167,-0.065022056,-0.279870567
4/13/2014,26,37,0,8,0,13,48,0,11,2,59,5,2,2,0,3,9,6,0,58,0.003460208,-0.553674142,-0.358370944
4/20/2014,24,37,0,7,0,13,63,0,13,2,60,6,3,3,0,3,10,7,0,63,0.012738854,-0.371810718,-0.326197127
4/27/2014,25,37,0,9,0,13,64,0,13,2,61,7,3,3,1,3,10,8,0,61,0.01875,-0.253990974,-0.311124472
5/4/2014,27,37,0,8,0,13,63,0,13,2,59,7,3,3,0,3,10,7,0,63,0.025157233,-0.128407856,-0.326970923
5/11/2014,26,39,0,9,0,13,64,0,13,2,60,6,3,3,1,3,10,7,0,62,0.034267913,0.050163402,-0.176011537
5/18/2014,27,37,0,9,0,13,66,0,13,2,59,6,2,2,0,3,11,7,0,63,0.04375,0.236014319,-0.024055277
5/25/2014,30,38,0,9,0,13,62,0,12,2,57,6,2,2,0,2,9,7,0,59,0.070967742,0.769487824,0.231814422
6/1/2014,31,37,0,10,0,14,67,0,12,2,59,6,2,3,0,3,10,7,0,64,0.058103976,0.517355279,0.393255206
6/8/2014,29,36,0,10,0,14,64,0,12,2,58,6,2,2,0,2,9,6,0,62,0.063694268,0.626926185,0.537445902
6/15/2014,28,37,0,9,0,13,63,0,12,2,58,5,2,2,0,3,9,6,0,62,0.054662379,0.449899266,0.590917139
6/22/2014,25,39,0,9,0,13,58,0,11,2,58,4,2,3,0,2,10,6,0,60,0.039735099,0.157321416,0.437875537
6/29/2014,22,36,0,9,0,14,44,0,11,2,50,4,2,2,1,2,9,5,0,57,0.022222222,-0.185934683,0.262053046
7/6/2014,23,37,0,10,1,14,45,0,11,2,58,4,2,2,0,2,9,6,0,59,0.003508772,-0.552722271,-0.032859068
7/13/2014,23,43,0,9,0,14,44,0,11,2,60,4,2,2,0,2,9,6,0,59,0.006896552,-0.48632107,-0.266914152
7/20/2014,24,42,0,10,0,13,47,0,12,2,59,4,2,2,0,2,10,5,0,61,0.016949153,-0.289287965,-0.378566497
7/27/2014,22,39,0,10,0,14,48,0,12,2,60,4,2,2,0,3,10,6,0,59,0.003412969,-0.554600023,-0.470732832
8/3/2014,22,40,0,11,0,15,54,0,12,2,61,4,2,2,0,2,10,5,0,60,0.033112583,0.027518689,-0.325672592
8/10/2014,27,52,0,10,0,13,57,0,12,2,59,4,2,2,1,2,9,6,0,58,0.094936709,1.239284651,0.105728838
8/17/2014,23,50,0,9,0,13,67,0,13,2,59,4,2,2,0,2,10,6,0,60,0.099378882,1.326352184,0.509638875
8/24/2014,23,40,0,8,0,13,75,0,12,3,60,4,2,2,0,2,9,5,0,58,0.101265823,1.363336623,0.989123037
8/31/2014,27,41,0,10,0,13,92,0,12,2,60,5,3,2,0,3,9,6,0,60,0.142028986,2.162303244,1.522819175
9/7/2014,24,38,0,11,0,14,81,0,13,3,67,6,4,3,1,3,10,8,0,62,0.057471264,0.504954006,1.339236514
9/14/2014,22,41,0,11,1,14,77,0,13,3,66,7,3,3,0,3,9,6,0,63,0.064327485,0.639337389,1.167482816
9/21/2014,22,41,0,17,0,14,69,0,13,2,62,6,4,3,1,3,9,6,0,60,0.072289157,0.795387832,1.025495618
9/28/2014,23,38,0,18,1,14,74,0,14,3,65,7,4,3,1,3,9,6,0,63,0.069364162,0.738057315,0.669434135
10/5/2014,25,40,0,16,1,14,74,0,13,2,64,7,3,3,0,3,9,6,0,63,0.078717201,0.921378866,0.77354035
10/12/2014,24,36,0,16,0,14,69,0,13,2,62,7,3,3,0,3,8,6,0,62,0.06097561,0.573639918,0.757115982
10/19/2014,26,39,0,16,1,14,72,0,14,3,65,8,4,3,1,3,9,7,0,64,0.06017192,0.557887424,0.69774088
10/26/2014,25,37,0,15,0,15,70,0,13,2,65,7,3,2,0,3,9,6,0,64,0.053571429,0.428516399,0.620355651
11/2/2014,26,35,0,15,1,14,67,0,13,2,63,7,3,2,1,3,9,6,0,65,0.042168675,0.205020008,0.441265937
11/9/2014,24,35,0,14,0,14,68,0,13,2,63,6,4,3,0,3,8,6,0,63,0.042944785,0.22023194,0.352913943
11/16/2014,25,35,0,14,0,14,66,0,13,3,60,7,3,2,0,3,8,6,0,65,0.049382716,0.346416746,0.300046273
11/23/2014,25,49,0,12,0,14,51,0,11,3,54,5,2,2,0,2,6,4,0,57,0.111111111,1.556306359,0.581993764
11/30/2014,24,53,0,11,0,14,63,0,13,3,59,8,3,2,0,3,8,6,0,64,0.083832335,1.021636578,0.786147906
12/7/2014,26,45,0,12,1,14,64,0,13,3,58,7,3,2,0,3,7,5,0,65,0.085365854,1.051693862,0.994013386
12/14/2014,27,45,0,11,0,14,61,0,12,3,55,7,3,2,0,3,7,5,0,62,0.09148265,1.171584362,1.20030529
12/21/2014,29,66,0,11,0,13,37,0,9,2,39,4,1,1,0,2,5,4,0,54,0.205776173,3.411761621,1.664169106
12/28/2014,29,47,0,12,0,13,39,0,9,2,42,4,1,1,0,2,6,4,0,58,0.12267658,1.782991997,1.854507961
1/4/2015,28,46,0,13,0,14,75,0,13,3,58,6,2,2,1,3,9,5,0,67,0.113043478,1.594181164,1.990129786
1/11/2015,28,42,0,12,0,14,72,0,13,2,61,7,2,2,0,3,8,6,0,65,0.086053412,1.06517016,1.963526236
1/18/2015,31,42,0,12,0,14,64,0,13,3,60,6,3,2,1,3,9,6,0,64,0.075075075,0.849992423,1.323083936
1/25/2015,27,37,0,13,0,14,86,0,12,2,58,6,3,2,1,2,8,5,0,63,0.126843658,1.864667606,1.343502838
2/1/2015,27,35,0,12,0,14,86,0,12,2,61,6,3,3,0,3,8,5,0,65,0.099415205,1.327064117,1.276723576
2/8/2015,26,39,0,14,1,16,75,0,13,2,61,7,3,2,0,3,8,5,0,64,0.097345133,1.286490269,1.332053604
2/15/2015,25,36,0,13,0,14,61,0,12,2,58,6,3,3,0,3,8,5,0,63,0.044871795,0.258001736,1.184055932
2/22/2015,27,40,0,16,0,16,73,0,13,3,64,7,3,2,0,3,8,6,0,65,0.086705202,1.077945379,0.987375375
3/1/2015,25,40,0,12,0,14,92,0,13,3,66,7,3,3,1,3,9,6,0,63,0.105555556,1.447416294,1.01746342
3/8/2015,26,42,0,10,0,14,65,0,13,3,66,6,3,3,1,3,10,6,0,66,0.026706231,-0.098047153,0.671329064
3/15/2015,24,41,0,11,0,14,66,0,12,3,62,6,3,3,0,3,9,6,0,64,0.04587156,0.277597337,0.676227964
3/22/2015,28,40,0,10,0,14,65,0,13,3,64,6,3,3,1,3,9,6,0,66,0.035928144,0.08270428,0.42741769
3/29/2015,27,39,0,9,0,14,59,0,15,3,61,7,3,2,0,3,9,5,0,62,0.044025157,0.241407459,0.125915481
4/5/2015,28,47,0,11,0,13,53,0,12,3,60,5,2,3,0,3,9,6,0,63,0.050314465,0.364679231,0.241597077
4/12/2015,26,42,0,11,0,14,64,0,13,3,67,7,3,3,0,2,10,7,0,66,0.023668639,-0.157584607,0.132801591
4/19/2015,25,40,0,9,0,14,63,0,13,3,64,6,3,2,0,3,10,6,0,67,0.018292683,-0.262954485,0.046386899
4/26/2015,25,53,0,12,0,13,64,0,14,3,62,7,3,3,1,3,10,7,0,63,0.072886297,0.807091917,0.187808014
5/3/2015,25,49,0,10,1,14,63,0,13,3,62,7,3,3,1,3,10,6,0,65,0.053254438,0.422303314,0.202214034
5/10/2015,25,44,0,9,0,14,64,0,13,3,62,6,3,3,0,3,10,6,0,65,0.042424242,0.21002919,0.294117484
5/17/2015,25,43,0,13,0,13,66,0,12,3,58,6,3,2,1,3,10,6,0,63,0.070336391,0.75711322,0.54913441
5/24/2015,26,40,0,11,0,18,59,0,11,2,54,6,2,2,0,2,9,6,0,63,0.073954984,0.828038399,0.554371031
5/31/2015,26,40,0,10,0,16,63,0,12,3,60,6,2,2,0,3,10,6,0,64,0.052631579,0.410095147,0.551318989
6/7/2015,26,49,0,10,0,16,63,0,12,3,61,5,2,3,0,2,9,6,0,63,0.084848485,1.041553324,0.759200023
6/14/2015,28,41,0,10,0,15,60,0,12,3,59,5,2,2,1,2,10,6,0,63,0.059561129,0.545915786,0.706400664
6/21/2015,24,38,0,10,0,15,58,0,11,2,59,5,2,3,0,2,10,5,0,63,0.029315961,-0.046895903,0.487667088
6/28/2015,24,40,0,9,0,14,44,0,11,3,53,5,2,2,0,2,9,5,0,60,0.024734982,-0.136684053,0.350972288
7/5/2015,24,40,0,9,0,14,44,0,11,3,59,6,2,2,0,2,9,5,0,61,-0.003436426,-0.688849623,-0.081628448
7/12/2015,25,39,0,9,0,14,43,0,12,2,59,5,2,2,0,2,9,5,0,60,0,-0.621494944,-0.373481131
7/19/2015,23,40,0,10,0,15,45,0,11,3,60,4,2,2,1,2,9,5,0,60,0.006849315,-0.487246918,-0.483568885
7/26/2015,25,42,0,9,0,14,47,0,11,2,58,5,2,2,0,2,9,5,0,61,0.020408163,-0.221490623,-0.504770527
8/2/2015,24,42,0,9,0,16,51,0,11,2,58,4,1,2,1,2,9,5,0,61,0.040268456,0.167775327,-0.29061429
8/9/2015,24,38,0,8,0,16,56,0,11,2,59,4,2,2,0,2,9,5,0,61,0.036789298,0.09958308,-0.110344784
8/16/2015,23,38,0,9,0,15,64,0,11,2,60,5,2,2,1,3,9,6,0,62,0.038461538,0.132359353,0.044556784
8/23/2015,23,39,0,11,0,13,72,0,12,2,58,5,2,2,0,2,9,6,0,61,0.085173502,1.047923721,0.36191037
8/30/2015,23,44,0,10,0,14,84,0,12,2,60,5,2,2,0,3,9,5,0,62,0.121661721,1.763100548,0.760741675
9/6/2015,23,39,0,9,0,13,87,0,12,2,58,6,3,2,0,3,8,6,0,61,0.114457831,1.621902784,1.141321602
9/13/2015,22,39,0,11,1,14,74,0,12,2,62,7,3,3,1,3,9,6,0,67,0.041666667,0.195180545,1.157026899
9/20/2015,22,39,0,14,0,15,71,0,13,3,62,7,3,3,1,2,8,6,0,65,0.05988024,0.552170429,1.033088577
9/27/2015,23,36,0,15,0,15,73,0,13,2,61,8,3,3,1,3,8,6,0,64,0.05988024,0.552170429,0.730356047
10/4/2015,26,38,0,13,1,14,73,0,13,3,62,7,3,3,1,3,9,6,0,64,0.067846608,0.708312931,0.501958584
10/11/2015,25,36,0,12,0,14,67,0,12,2,61,7,3,2,0,3,8,6,0,64,0.043478261,0.230688175,0.510835491
10/18/2015,23,41,0,12,1,14,72,0,13,3,64,7,4,3,1,3,8,6,0,65,0.052941176,0.416163324,0.476833715
10/25/2015,27,43,0,11,0,14,68,0,13,2,64,7,4,3,1,3,8,6,0,65,0.050147493,0.361406529,0.42914274
11/1/2015,24,40,0,12,0,14,68,0,14,3,63,6,4,3,1,3,8,6,0,64,0.051051051,0.379116466,0.346843623
11/8/2015,25,39,0,14,0,15,66,0,13,3,74,6,3,3,1,3,8,7,0,65,0.014492754,-0.337433904,0.204813104
11/15/2015,23,39,0,12,0,15,66,0,13,3,63,7,3,3,0,3,8,6,0,67,0.033232628,0.029871609,0.108240175
11/22/2015,24,41,0,12,0,14,50,0,11,3,52,6,2,2,0,2,5,5,0,58,0.080139373,0.949253731,0.255201975
11/29/2015,24,40,0,11,1,15,62,0,13,3,60,7,3,3,0,3,7,6,0,65,0.046439628,0.288731607,0.232605761
12/6/2015,24,39,0,10,1,15,62,0,13,3,60,7,3,3,1,3,7,7,0,66,0.030864198,-0.016550137,0.312826702
12/13/2015,26,37,0,10,0,14,61,0,12,3,60,7,4,2,0,3,7,7,0,65,0.025157233,-0.128407856,0.273256836
12/20/2015,28,35,0,10,0,13,45,0,10,3,47,5,2,2,0,2,6,6,0,59,0.054945055,0.455439766,0.149803345
12/27/2015,27,39,0,13,0,13,38,0,10,2,45,4,1,1,0,2,6,5,0,61,0.063670412,0.626458612,0.234235096
1/3/2016,26,41,0,15,0,17,66,0,14,4,66,7,2,3,1,2,8,6,0,71,0.048710602,0.333243163,0.321683421
1/10/2016,32,38,0,13,0,27,66,0,13,3,70,8,2,3,1,3,9,6,0,68,0.060773481,0.569678145,0.496204921
1/17/2016,28,35,0,15,0,15,65,0,13,3,66,7,2,3,1,3,8,6,0,67,0.03264095,0.018274578,0.386913624
1/24/2016,26,37,0,12,1,14,85,0,14,3,69,7,3,3,1,3,8,6,0,83,0.024,-0.151089862,0.192526506
1/31/2016,26,38,0,14,0,14,78,0,14,4,72,7,3,3,1,2,9,7,0,86,-0.005291005,-0.725199768,-0.072084227
2/7/2016,28,38,0,12,0,14,76,0,14,4,75,8,3,3,1,2,9,7,0,78,0,-0.621494944,-0.369877499
2/14/2016,31,39,0,12,0,14,57,0,13,3,71,6,3,3,1,2,9,6,0,78,-0.028735632,-1.184719419,-0.670625998
2/21/2016,26,39,0,12,1,15,67,0,15,4,75,8,4,3,1,3,9,7,0,100,-0.079691517,-2.183465544,-1.178719919
2/28/2016,25,40,0,12,1,14,69,0,14,3,72,8,3,3,1,3,9,6,0,81,-0.021978022,-1.052268828,-1.260487184
3/6/2016,26,40,0,11,1,14,65,0,14,4,75,8,3,3,1,3,9,7,0,80,-0.038461538,-1.375349241,-1.448950758
3/13/2016,26,38,0,12,1,13,65,0,14,3,69,7,3,3,1,3,9,6,0,79,-0.022727273,-1.066954301,-1.419509479
3/20/2016,26,41,0,11,1,13,59,0,13,3,66,7,2,3,0,2,8,6,0,76,-0.008902077,-0.795977541,-1.072637478
3/27/2016,27,37,0,10,0,13,59,0,14,3,67,6,3,3,1,2,9,6,0,75,-0.026865672,-1.148067796,-1.09658722
4/3/2016,26,38,0,10,0,15,64,0,14,3,75,8,3,3,1,3,10,6,0,78,-0.047619048,-1.554838359,-1.141459499
4/10/2016,24,37,0,11,0,14,62,0,15,3,75,8,3,3,1,3,10,7,0,76,-0.056818182,-1.735143338,-1.308506759
4/17/2016,46,38,0,9,1,14,62,0,13,3,66,7,3,3,1,3,9,6,0,72,0.04494382,0.259413448,-1.044659011
4/24/2016,32,37,0,10,0,13,55,0,13,3,67,7,3,3,1,3,9,6,0,75,-0.03264095,-1.261264466,-1.072958179
